table,name,viv,index,kalik_id,newname,lon,lat
1405,cudnow,brc,kij_cdnw,454,"",28.1166666666667,50.05
1201,brailow,brc,kij_brlw,176,"",28.1495736322789,49.1189899552346
1201,uladowka,pod,pod_ldwk,234,"",28.2333333333333,49.5
1404,pikow,brc,brc_pkw,433,"",28.2578510603185,49.5694818067427
1405,rozow,brc,kij_rzw,500,"",28.2833333333333,48.2333333333333
1000,pikow,pod,pod_pkw,72,"",28.2833333333333,49.5666666666667
1201,cekinowka,brc,kij_cknwk,177,"",28.3166666666667,48.15
1201,woroszylowka,brc,kij_wrszylwk,236,"",28.3404125988615,49.0374429958322
1000,janow,pod,pod_jnw,37,"",28.35,49.4833333333333
1405,piatka,brc,kij_ptk,493,"",28.3666666666667,50.0166666666667
1201,kolumnow,brc,kij_klmnw,200,"",28.3844003036091,49.3918416733733
1201,krasne,brc,kij_krsn,206,"",28.4060001247807,48.9102824563786
1000,studenica,pod,pod_stdnc,90,"",28.4166666666667,49.1333333333333
1201,winnica,brc,kij_wnnc,233,"",28.4453063565441,49.2190502787917
1404,winnica,brc,brc_wnnc,437,"",28.4453063565441,49.2190502787917
1405,uszomier,brc,kij_szmr,511,"",28.4666666666667,50.8666666666667
1407,wieledniki,brc,kij_wldnk,577,"",28.4666666666667,51.3166666666667
1201,strzyzawka,brc,kij_strzyzwk,223,"",28.468315310115,49.3014788264923
1404,strzyzawka,brc,brc_strzyzwk,434,"",28.468315310115,49.3014788264923
1407,luhyny,brc,kij_lhyny,579,"",28.4,51.0833333333333
1405,wilsk,brc,kij_wlsk,513,"",28.5166666666667,50.3833333333333
1201,tomaszpol,brc,kij_tmszpl,227,"",28.524229359565,48.5461841977478
1201,tywrow,brc,kij_tywrw,231,"",28.5244842256295,49.0061465955078
1405,trojanow,brc,kij_trjnw,510,"",28.5333333333333,50.1166666666667
1201,markowka,brc,kij_mrkwk,208,"",28.6166666666667,49.0833333333333
1000,kalukow,pod,pod_klkw,43,"",28.6333333333333,48.9833333333333
1201,woronowica,brc,kij_wrnwc,235,"",28.6833333333333,49.1166666666667
1405,zytomierz,brc,kij_zytmrz,520,"",28.6833333333333,50.2666666666667
1201,miastkowka,brc,kij_mstkwk,209,"",28.6984250967567,48.3706534511778
1201,pieczara,brc,kij_pczr,214,"",28.7166666666667,48.85
1201,przyluka,brc,kij_przylk,215,"",28.7281811365107,49.3883153183818
1201,kuznica,brc,kij_kznc,204,"",28.7333333333333,48.4333333333333
1201,kochanowka,brc,kij_kchnwk,198,"",28.7430692832033,49.2789983136466
1202,kamionka,rus,hlc_kmnk,265,"",,
1203,kamionka,"",lww_kmnk,326,"",,
1405,kamionka,brc,kij_kmnk,471,"",28.7,48.0333333333333
801,kamionka,lbl,lbl_kmnk,1036,"",,
1405,kodnia,brc,kij_kdn,473,"",28.7,50.0833333333333
1405,leszczyn,brc,kij_lszczyn,481,"",28.8333333333333,50.15
1201,tulczyn,brc,kij_tlczyn,229,"",28.8586292078969,48.6639806931607
1407,owrucz,brc,kij_wrcz,575,"",28.8,51.3166666666667
1201,braclaw,brc,kij_brclw,175,"",28.9250894287188,48.8222842841435
1405,kotelnia,brc,kij_ktln,477,"",28.9666666666667,50.1166666666667
1405,wernyhorodok,brc,kij_wrnyhrdk,512,"",28.9,49.7833333333333
1000,podole,pod,pod_pdl,77,"",28,48.8333333333333
1405,bilylowka,brc,kij_blylwk,442,"",29.0166666666667,49.6833333333333
1405,biylowka,brc,kij_bylwk,443,"",29.0166666666667,49.6833333333333
1405,iwnica,brc,kij_wnc,467,"",29.05,50.15
1405,czajkowka,brc,kij_czjkwk,455,"",29.05,50.5333333333333
1201,lipowiec,brc,kij_lpwc,242,"",29.0602498441165,49.2179710240081
1404,lipowiec,brc,brc_lpwc,432,"",29.0602498441165,49.2179710240081
1407,narodycze,brc,kij_nrdycz,580,"",29.0833333333333,51.2
1201,zorniszcza,brc,kij_zrnszcz,239,"",29.083440719742,49.056253268457
1201,jahorlik,brc,kij_jhrlk,192,"",29.15,47.3666666666667
1405,bystryk,brc,kij_bystryk,450,"",29.15,49.7333333333333
1405,ksawerow,brc,kij_kswrw,480,"",29.15,50.9666666666667
1201,zwierzchowka,brc,kij_zwrzchwk,240,"",29.1745333583559,48.4433278352367
1201,kruty,brc,kij_krty,201,"",29.2105845354031,47.9417938099241
1405,ruzyn,brc,kij_rzyn,501,"",29.2166666666667,49.7166666666667
1201,ilince,brc,kij_lnc,191,"",29.2253143105871,49.1069011372157
1201,trostianiec,brc,kij_trstnc,228,"",29.2333333333333,48.5166666666667
1405,radomysl,brc,kij_rdmysl,497,"",29.2333333333333,50.5
1201,obodowka,brc,kij_bdwk,213,"",29.2361350935378,48.4170354002797
1201,ladyzyn,brc,kij_ldyzyn,241,"",29.2571324292044,48.6814890613505
1405,pohrebyszcze,brc,kij_phrbyszcz,494,"",29.2666666666667,49.4833333333333
1201,kalnik,brc,kij_klnk,196,"",29.3833333333333,49.0333333333333
1405,chabnoje,brc,kij_chbnj,452,"",29.3833333333333,51.2333333333333
1405,chodarkow,brc,kij_chdrkw,453,"",29.3,50.1
1201,daszow,brc,kij_dszw,183,"",29.412887567286,49.0082710774274
1201,dziunkow,brc,kij_dznkw,184,"",29.4410383064258,49.4538982937316
1404,dziunkow,brc,brc_dznkw,431,"",29.4410383064258,49.4538982937316
1405,pawolocz,brc,kij_pwlcz,492,"",29.45,49.8666666666667
1201,berszada,brc,brc_brszd,172,"",29.5106645652708,48.3653417998653
1405,brusylow,brc,kij_brsylw,448,"",29.5333333333333,50.2833333333333
1404,zywotow,brc,brc_zywtw,438,"",29.549986566646,49.2721731294391
1201,granow,brc,kij_grnw,187,Hraniv,29.5667,48.8667
1201,kublicz,brc,kij_kblcz,202,"",29.5666666666667,48.7166666666667
1405,skwira,brc,kij_skwr,503,"",29.6666666666667,49.7333333333333
1404,tetyjow,brc,brc_ttyjw,435,"",29.6782184657351,49.3579190818522
1405,slobodyszcze,brc,kij_slbdyszcz,506,"",29.6,48.9666666666667
1201,teplic,brc,kij_tplc,225,"",29.75,48.6666666666667
1405,makarow,brc,kij_mkrw,518,"",29.8166666666667,50.4666666666667
1405,fastow,brc,kij_fstw,461,"",29.9166666666667,50.0833333333333
1405,borodianka,brc,kij_brdnk,445,"",29.9166666666667,50.65
1405,wolodarka,brc,kij_wldrk,514,"",29.9244620338245,49.5170412573298
1000,serebria,pod,pod_srbr,80,"",29.9333333333333,48.5666666666667
1407,chojniki,brc,kij_chjnk,571,"",29.9833333333333,51.9
1405,horoszkow,brc,kij_hrszkw,465,"",29.9,49.25
1405,przyborsk,brc,kij_przybrsk,496,"",30.0333333333333,51.0166666666667
1201,sawran,brc,kij_swrn,219,"",30.0861639352275,48.1423384208255
1201,sokolowka,brc,kij_sklwk,222,"",30.144764312639,49.0180452276019
1201,uman,brc,kij_mn,232,"",30.2097103404636,48.7494787258727
1407,czarnobyl,brc,kij_czrnbyl,573,"",30.2166666666667,51.2666666666667
1405,hornostajpol,brc,kij_hrnstjpl,463,"",30.25,51.0666666666667
1407,brahin,brc,kij_brhn,570,"",30.2666666666667,51.7833333333333
1405,stawiszcze,brc,kij_stwszcz,505,"",30.2,49.4
1405,jasnohorodka,brc,kij_jsnhrdk,468,"",30.4,50.85
1405,hermanowka,brc,kij_hrmnwk,462,"",30.55,50
1405,taraszcza,brc,kij_trszcz,507,"",30.5,49.5666666666667
1201,bosowka,brc,brc_bswk,174,"",30.6333333333333,49.2333333333333
1407,lubianka,brc,kij_lbnk,578,"",30.7333333333333,49.7
1405,lysianka,brc,kij_lysnk,516,"",30.8333333333333,49.25
1405,bohuslaw,brc,kij_bhslw,444,"",30.8666666666667,49.55
1405,korsun,brc,kij_krsn,475,"",31.2666666666667,49.4166666666667
602,kowal,brc,kij_kwl,763,"",,
1405,traktamirow,brc,kij_trktmrw,509,"",31.3333333333333,49.9833333333333
607,samowa,pzn,pzn_smw,891,"",,
607,lagowice,pzn,pzn_lgwc,907,"",,
1405,horodyszcze,brc,kij_hrdyszcz,464,"",31.45,49.28333333
1407,dymidow,brc,kij_dymdw,574,"",,
1405,moszna,brc,kij_mszn,486,"",31.75,49.5166666666667
1405,smyla,brc,kij_smyl,504,"",31.8833333333333,49.2166666666667
1201,turia,brc,kij_tr,230,"",,
1405,czerkasy,brc,kij_czrksy,457,"",32.0666666666667,49.4166666666667
1405,zabotyn,brc,kij_zbtyn,519,"",32.15,49.15
1405,olszanaja,brc,kij_lsznj,491,"",32.3666666666667,51.6166666666667
1405,machnowka,brc,kij_mchnwk,517,"",32.3833333333333,51.0666666666667
1405,borowica,brc,kij_brwc,446,"",32.5,49.2333333333333
1405,czehryn,brc,kij_czhryn,456,"",32.6666666666667,49.0833333333333
1405,krylow,brc,kij_krylw,479,"",33.2333333333333,49.05
502,krylow,rus,rus_krylw,730,"",,
1405,buzyn,brc,kij_bzyn,449,"",34.2666666666667,57.2166666666667
1405,byszow,brc,kij_byszw,451,"",,
1201,chwaszczow,brc,kij_chwszczw,180,"",,
1406,wolynska_derewicz,wol,wol_wlynsk_drwcz,567,"",,
1202,kozlow,rus,hlc_kzlw,267,"",40.4833333333333,52.9
1405,kaniow,brc,kij_knw,472,"",45.3666666666667,43.1
1406,miedzyrzecz_korecki,wol,wol_mdzyrzcz_krck,547,"",26.86666667,50.65
1000,czeniejowce,brc,brc_cznjwc,25,Chemerivtsi,26.3667,49
1000,grodek_on_dnister,pod,pod_grdk_n_dnstr,34,Gorodnitsa  (horodnica),26.0017,49.0017
1000,jarmolnica,pod,pod_jrmlnc,38,Yarmolyntsi,26.8333,49.2
1000,kudryniec,pod,pod_kdrync,52,Kudryntsi,26.7667,49.3833
1000,pobuzniany,pod,pod_pbznny,74,Potochyshche,25.5853,48.7433
1000,tarnowody,pod,pod_trnwdy,95,Tarnoruda,26.2333,49.4167
1000,ulanowiec,pod,pod_lnwc,98,Ulashkivtsi,25.8256,48.9003
1000,zbrzyszcze,pod,pod_zbrzyszcz,108,Zbryzh,26.1833,48.9333
1201,borszczejowka,brc,kij_brszczjwk,173,"",,
1201,czekielnik,brc,kij_czklnk,181,Chechelnyk,29.3667,48.2167
1201,dωwinogrodka,brc,kij_dωwngrdk,185,Dzyunkiv,29.45,49.45
1201,hajsan,brc,kij_hjsn,190,Haysyn,29.4,48.8
1201,janoszgrod,brc,kij_jnszgrd,193,Ivanhorod,29.7833,48.8
1201,jozefgrod,brc,kij_jzfgrd,195,balta,29.6219444444444,47.94
1201,kuzminka,brc,kij_kzmnk,203,Kozhanka,29.2833,49.3
1202,potok,rus,hlc_ptk,285,Zolotyy Potik,25.3428,48.9089
1202,dniatyn,rus,hlc_dntyn,307,dniatyn,24.6166666666667,48.5333333333333
1203,knichynicze,rus,lww_knchyncz,327,Knyahynychi,24.4667,49.3833
1300,nowomiasto_bybel,rus,prz_nwmst_bybl,369,Nove Misto,22.8667,49.6167
1401,kamien_korzecki,wol,wol_kmn_krzck,371,Kamen Kashirskiy,24.9667,51.6333
1401,milianowiec,wol,wol_mlnwc,375,Mylianovychi,24.45,51.1833
1405,czerwone,brc,kij_czrwn,459,Chervone,28.8667,49.9667
1405,kalnibloto,brc,kij_klnblt,470,Kalnibolot,30.9833333333333,48.75
1405,korostaszow,brc,kij_krstszw,474,Korostyshiv,29.0667,50.3167
1405,medwincy,brc,kij_mdwncy,483,Medvin,30.7833333333333,49.3833333333333
1405,motowolowka,brc,kij_mtwlwk,488,motowilowka,30.0833333333333,50.15
1406,misocz,wol,wol_mscz,549,Mizoch,26.15,50.4
401,wolka_goworowska,maz,maz_wlk_gwrwsk,674,Goworowo,21.5667,52.9
501,mosty_krolewkie,blz,blz_msty_krlwk,700,Velyki Mosty,24.15,50.2333
501,mosty_szlacheckie,blz,blz_msty_szlchck,701,"",,
602,Brześć Kujawski,brc,kij_brzsc,757,Brześć Kujawski,18.8980555555556,52.605
603,pogorzel,kls,kls_pgrzl,802,Pogorzela,17.2304,51.8235
603,labuszyn,kls,kls_lbszyn,817,Labiszyn,17.9147,52.9533
607,frydlandek,pzn,pzn_frydlndk,871,"",,
607,obrzysko,pzn,pzn_brzysk,883,Obrzycko,16.5295,52.707
608,rawa,rwa,raw_rw,918,Mszczonow,20.5167,51.9833
702,kaminsk,sier,sier_kmnsk,959,Kamiensk,19.4961,51.2028
702,warsaw,rwa,raw_wrsw,966,Wiersze,20.6667,52.3333
801,cape_between_san,lbl,lbl_cp_btwn_sn,1033,"",,
802,rawa,rwa,raw_rw,1065,Rawa Mazowiecka,20.2549,51.7644
802,roza,maz,maz_rz,1066,"",19.3,51.6
900,goray,lbl,lbl_gry,1112,"",22.65,50.7166666666667
502,lubomla,rus,rus_lbml,729,"",24.0333333333333,51.2333333333333
1000,solobkowiec,pod,pod_slbkwc,88,"",26.9166666666667,49.0833333333333
1201,czerniejowce,brc,kij_czrnjwc,182,"",28.1166666666667,48.5333333333333
1201,komajgrod,brc,kij_kmjgrd,205,"",28.6166666666667,48.5333333333333
1201,szopkowice,brc,kij_szpkwc,224,"",,
1202,bolszowiec,"",hlc_blszwc,248,"",24.7463888888889,49.1855555555556
1202,pistynia,rus,hlc_pstyn,282,"",,
1203,janow,rus,lww_jnw,323,Ivano-Frankove,23.733333333333,49.916666666667
1402,tofipol,wol,wol_tfpl,395,"",26.4166666666667,49.8333333333333
1403,borowce,wol,wol_brwc,409,"",,
1405,dolbysz,brc,kij_dlbysz,460,"",27.9833333333333,50.3666666666667
1405,kahorlik,brc,kij_khrlk,469,"",30.8333333333333,49.85
1406,czartoryja,wol,wol_czrtryj,528,"",25.8666666666667,51.2166666666667
1406,kamienczyk,wol,wol_kmnczyk,537,"",,
1406,sarny,wol,wol_srny,554,"",26.6,51.3333333333333
1202,janow,hlc,hlc_jnw,1300,"",,.7944444444444
1406,janow,wol,wol_jnw,536,"",24.1163888888889,50.7944444444444
100,jozefow,lbl,lbl_jzfw,5,"",23.05,50.4833333333333
1203,grodek,rus,lww_grdk,322,"",23.6444444444444,49.7833333333333
1402,ptycze,wol,wol_ptycz,390,"",,
1408,bersteczko,wol,wol_brstczk,582,"",25.1166666666667,50.35
301,sniadow,maz,maz_sndw,630,"",,
501,oleszczyce,blz,blz_lszczyc,704,"",23.0308333333333,50.1669444444444
603,granowo,kls,kls_grnw,781,"",16.5280555555556,52.2222222222222
605,blaszkow,srd,swr_blszkw,838,"",,
608,ilowo,rwa,raw_lw,914,"",20.2919444444444,53.1663888888889
701,pilca,krk,krk_plc,938,"",19.6566666666667,50.4663888888889
701,janow,krk,krk_jnw,952,"",19.4361111111111,50.7219444444445
803,przytuk,snd,snd_przytk,1091,"",20.9044444444444,51.4683333333333
1000,fulsztyn,pod,pod_flsztyn,32,"",,
1000,krolowka,pod,pod_krlwk,50,"",,
1000,lanckorona,pod,pod_lnckrn,55,"",,
1000,turylicz,pod,pod_trylcz,99,"",48.9333333333333,53.3666666666667
1100,babice_bachow,rus,rus_bbc_bchw,113,"",24.65,49.5333333333333
1100,czarna,rus,rus_czrn,119,"",,
1100,lubomierz,rus,rus_lbmrz,140,"",,
1201,grygrycz,brc,kij_grygrycz,188,"",,
1201,kolatynka,brc,kij_kltynk,199,"",39.6166666666667,54.4666666666667
1300,uszkow,rus,prz_szkw,367,"",87.3166666666667,54.1
1403,czetwertnie,wol,wol_cztwrtn,411,"",48.0166666666667,58.75
1405,bialopole,brc,kij_blpl,441,"",23.7333333333333,50.9833333333333
1405,borszczejowka,brc,kij_brszczjwk,447,"",34.0166666666667,55.7666666666667
1405,pradzow,brc,kij_prdzw,495,"",,
1405,rzeszczow,brc,kij_rzszczw,502,"",24.7666666666667,50.35
1405,lowkow,brc,kij_lwkw,515,"",,
1408,hulowka,wol,wol_hlwk,586,"",43.6333333333333,48.65
301,zawadow,maz,maz_zwdw,636,"",,
603,czerniejow,kls,kls_czrnjw,775,"",,
604,bratoszowice,lcz,lcz_brtszwc,825,"",,
607,restarzew,pzn,pzn_rstrzw,889,"",,
702,nowotaniec,rwa,raw_nwtnc,961,"",22.0333333333333,49.5
702,jacmierz,rwa,raw_jcmrz,964,"",,
801,mnichow,lbl,lbl_mnchw,1022,"",,
801,grodek,lbl,lbl_grdk,1039,"",22.8,51.5833333333333
802,drwalew,maz,maz_drwlw,1049,"",19.0666666666667,51.9666666666667
900,frannopol,lbl,lbl_frnnpl,1111,"",24.2833333333333,50.7333333333333
1000,dunajowiec,pod,pod_dnjwc,29,"",26.83333333,48.9
1000,ploskirow,pod,pod_plskrw,75,"",27,49.41666667
1000,ulaszkowiec,pod,pod_lszkwc,103,"",25.83333333,48.9
1201,murachwa,brc,kij_mrchw,211,"",28.21666667,48.78333333
1403,leszniowek,wol,wol_lsznwk,420,"",25.08333333,50.23333333
1405,koszowata,brc,kij_kszwt,476,"",30.61666667,49.48333333
200,rozwadow,srd,swr_rzwdw,615,"",22.05,50.58333333
501,krystynpol,blz,blz_krystynpl,696,"",24.23333333,50.38333333
602,lubrabiec,brc,kij_lbrbc,765,"",18.85,52.55
603,golancza,kls,kls_glncz,779,"",17.3,52.95
702,bukowsko,rwa,raw_bkwsk,957,"",,
702,koniecpol,sier,sier_kncpl,960,"",19.5,51.21666667
702,rymanow,rwa,raw_rymnw,962,"",21.86666667,49.58333333
702,praszka,maz,maz_prszk,965,"",18.46666667,51.05
801,baranow,lbl,lbl_brnw,1014,"",22.15,51.56666667
801,kazimierz,lbl,lbl_kzmrz,1018,"",21.95,51.31666667
802,warsaw,maz,maz_wrsw,1070,"",21,52.25
803,lipsko,snd,snd_lpsk,1088,"",,
803,skaryszew,snd,snd_skryszw,1096,"",21.25,51.31666667
900,tarnogrod,snd,snd_trngrd,1116,"",22.75,50.36666667
900,tomaszow,lbl,lbl_tmszw,1125,"",,
1000,chmielnik,pod,pod_chmlnk,22,"",27.96666667,49.55
1000,kuzmin,pod,pod_kzmn,54,"",,
1000,ulanow,pod,pod_lnw,101,"",28.13333333,49.7
1100,grodzisk,rus,rus_grdzsk,127,"",16.36666667,52.23333333
1100,walawa,rus,rus_wlw,160,"",,
1201,monasterzyska,brc,kij_mnstrzysk,210,"",25.16666667,49.08333333
1201,niemirow,brc,kij_nmrw,212,"",,
1201,rajgrod,brc,kij_rjgrd,216,"",22.7,53.73333333
1402,oleszyce,wol,wol_lszyc,388,"",,
1403,krasnostaw,wol,wol_krsnstw,419,"",27.18333333,50.4
1403,zurawno,wol,wol_zrwn,430,"",,
1404,ulanow,pod,pod_lnw,436,"",28.13333333,49.7
1405,berdyczow,brc,kij_brdyczw,439,"",28.58333333,49.9
1405,miedzyrzecz,brc,kij_mdzyrzcz,484,"",26.48333333,50.3
1405,nowy_lubar,brc,kij_nwy_lbr,489,"",27.75,49.91666667
1405,rejgrod,brc,kij_rjgrd,498,"",22.7,53.73333333
1406,leczna,wol,wol_lczn,566,"",,
301,grajew,maz,maz_grjw,622,"",,
501,jaroczew,blz,blz_jrczw,720,"",,
602,izbica,brc,kij_zbc,761,"",,
602,lubraniec,brc,kij_lbrnc,766,"",18.85,52.55
602,piotrkow,brc,kij_ptrkw,767,"",,
602,przedecz,brc,kij_przdcz,768,"",18.9,52.33333333
602,strzelno,brc,kij_strzln,770,"",18.2,52.63333333
603,naklo,kls,kls_nkl,799,"",17.6,53.15
603,raszkow,kls,kls_rszkw,804,Raszków,17.7275,51.7184
605,makow,maz,maz_mkw,844,"",21.1,52.86666667
607,grodzisko,pzn,pzn_grdzsk,873,"",,
1406,konstantynow,wol,wol_knstntynw,538,"",,
1408,orychow,wol,wol_rychw,607,Horychiv,24.3,50.783333
1407,nordzynsk,brc,kij_nrdzynsk,581,Norinsk,28.6,51.266666666667
1000,borek,pod,pod_brk,20,"",,
1100,balicz,rus,rus_blcz,114,"",,
1100,bybel,rus,rus_bybl,116,"",,
1100,chodnowicz,rus,rus_chdnwcz,117,"",,
1100,czupnowicz,rus,rus_czpnwcz,120,"",,
1100,sadowa,rus,rus_sdw,150,"",,
1100,klucz_niklowiecki,rus,rus_klcz_nklwck,169,"",,
1201,chaszejowka,brc,kij_chszjwk,178,"",,
1201,gologorz,brc,kij_glgrz,186,"",,
1201,gurniewice,brc,kij_grnwc,189,"",,
1201,janow,brc,kij_jnw,194,"",,
1201,roznialowka,brc,kij_rznlwk,218,"",,
1201,salasze,brc,kij_slsz,221,"",,
1201,zadykowicz,brc,kij_zdykwcz,237,"",,
1202,kakielniki,rus,hlc_kklnk,263,"",,
1203,sokolowka,rus,lww_sklwk,344,"",,
1402,ozochowce,wol,wol_zchwc,389,"",,
1402,perniatyn,wol,wol_prntyn,391,"",,
1402,testuchow,wol,wol_tstchw,396,"",,
1402,woloczysko,wol,wol_wlczysk,399,"",,
1402,zabikryk,wol,wol_zbkryk,401,"",,
1402,izumsk,wol,wol_zmsk,404,"",,
1402,klucz,wol,wol_klcz,407,"",,
1405,husia,brc,kij_hs,466,"",,
1406,czernilowka,wol,wol_czrnlwk,529,"",,
1406,maryan,wol,wol_mryn,546,"",,
1406,misicz_maly,wol,wol_mscz_mly,548,"",,
1407,choszczomel,brc,kij_chszczml,572,"",,
1407,sylweszna,brc,kij_sylwszn,576,"",,
1408,rozenpol,wol,wol_rznpl,593,"",,
1408,stolowka,wol,wol_stlwk,596,"",,
900,ekonomia,snd,snd_knm,1123,"",,
605,boleslaw,srd,swr_blslw,839,"",,
1000,mohylow_podolski,pod,pod_mhylw_pdlsk,65,Mohyliv-Podilskyy,27.8,48.45
